# distance [deg], low_sys_1 [cm-2 s-1], low_sys_2, mid_sys_1, mid_sys_2, high_sys_1, high_sys_2
1.349699398797595151e+00,-1.652290115878286402e-17,2.906560882949607604e-16,-2.405382264970593310e-19,4.693584500602570388e-18,-1.960192482202051616e-66,2.802311166689921518e-27
1.355711422845691239e+00,-1.538023976089419170e-17,2.713092653599945531e-16,-2.152641911132749920e-19,4.324312107984619089e-18,-1.754209161946901208e-66,1.946753662509369901e-27
1.361723446893787326e+00,-1.428544694702144172e-17,2.530673259595872440e-16,-1.920056603822358086e-19,3.979485238665451772e-18,-1.552419490457917947e-66,1.327135542901892007e-27
1.367735470941883857e+00,-1.323988604239555811e-17,2.360093894876781057e-16,-1.707052910978870584e-19,3.661185380907049230e-18,-1.362102002725832686e-66,6.677942166997148314e-28
1.373747494989979945e+00,-1.224598055075175042e-17,2.199687268663415222e-16,-1.512922697847438761e-19,3.365122007060464527e-18,-1.187638770330987535e-66,1.709068070299177046e-28
1.379759519038076032e+00,-1.130729019155627731e-17,2.049166602796411770e-16,-1.337219801800425180e-19,3.090017273308254169e-18,-1.028760851883634248e-66,1.334690400685235079e-39
1.385771543086172120e+00,-1.042236030098734115e-17,1.907657324772447854e-16,-1.179079381303733283e-19,2.834026604038429243e-18,-8.851056880339044639e-67,1.176869635047087932e-39
1.391783567134268651e+00,-9.593806345529213827e-18,1.774687517877492775e-16,-1.037609853797926394e-19,2.595867563722294845e-18,-7.561795604687145721e-67,1.028583107987251041e-39
1.397795591182364738e+00,-8.811799568419641798e-18,1.649760230469495072e-16,-9.115642830071695000e-20,2.374422553935591103e-18,-6.413719654198423300e-67,8.910401883917662028e-40
1.403807615230460826e+00,-8.078250722497754446e-18,1.533238449402903218e-16,-7.997694844989694315e-20,2.170607154420092543e-18,-5.406238502632688024e-67,7.650410574056141933e-40
1.409819639278556913e+00,-7.392189563007837713e-18,1.423909062785412754e-16,-7.012052419500382818e-20,1.981455647910846544e-18,-4.520405264066238211e-67,6.510038927832858375e-40
1.415831663326653445e+00,-6.751214344255183578e-18,1.321200126857207714e-16,-6.146239091001597645e-20,1.805565805209804035e-18,-3.746609342317476217e-67,5.495804340681383323e-40
1.421843687374749532e+00,-6.152518648864237000e-18,1.224746329518257291e-16,-5.386724320817552581e-20,1.642118394133512717e-18,-3.081080073814575015e-67,4.601530372088496335e-40
1.427855711422845619e+00,-5.594348438455447782e-18,1.134223881221976614e-16,-4.723247304668966906e-20,1.490423654399298841e-18,-2.515127689030519980e-67,3.819571058109572689e-40
1.433867735470941707e+00,-5.074713797347045070e-18,1.049364687728794118e-16,-4.145575540331693929e-20,1.349908709868212918e-18,-2.037853964370519769e-67,3.143060154066641595e-40
1.439879759519038238e+00,-4.590052064682257299e-18,9.705861052798238246e-17,-3.640995724442814088e-20,1.221592532889687595e-18,-1.627367067123919594e-67,2.563890718982588339e-40
1.445891783567134325e+00,-4.138561884133850261e-18,8.971970944152923480e-17,-3.198686323885543753e-20,1.103718042518366367e-18,-1.284309422448140106e-67,2.073177837076887780e-40
1.451903807615230413e+00,-3.717724640525448583e-18,8.288374845350750964e-17,-2.808698444688933601e-20,9.954602486315984355e-19,-1.016136340934881829e-67,1.661667563562276302e-40
1.457915831663326500e+00,-3.325618976067083545e-18,7.654536012899657259e-17,-2.464519441458231077e-20,8.965226130244119291e-19,-7.986935528356485189e-68,1.320084029428113913e-40
1.463927855711423032e+00,-2.961755502824564298e-18,7.066881918408036504e-17,-2.160293655183232595e-20,8.063199532631751756e-19,-6.223830184599312663e-68,1.039411180286049847e-40
1.469939879759519119e+00,-2.625370165239817169e-18,6.523401871030872797e-17,-1.890562012893356092e-20,7.244118004071328571e-19,-4.808137311057618373e-68,8.111095195716267535e-41
1.475951903807615206e+00,-2.315401154425246364e-18,6.027522090294149560e-17,-1.650591208972804068e-20,6.514902229253587929e-19,-3.682387380848267229e-68,6.272713641554304472e-41
1.481963927855711294e+00,-2.030337922925804945e-18,5.572547516910801025e-17,-1.436419761418494747e-20,5.861078275109563931e-19,-2.795807153813870330e-68,4.807204570212769264e-41
1.487975951903807381e+00,-1.769586177524581053e-18,5.153922772592628622e-17,-1.245016888337411282e-20,5.273091935116793113e-19,-2.101578882479389262e-68,3.650633323102820273e-41
1.493987975951903913e+00,-1.532505457983623197e-18,4.768860028129617912e-17,-1.073980432977200507e-20,4.745780773555863651e-19,-1.564049638050965881e-68,2.747006550227927668e-41
1.500000000000000000e+00,-1.317882055846944848e-18,4.414639106351737071e-17,-9.208876708424473485e-21,4.274369850942118246e-19,-1.155451805412730796e-68,2.048069576034626766e-41
